clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db
fold1_room1_mix5261,fold1,walk,0,,,,,,,v12kick,9103642740,v12ext,0,,,,v13,,,,
fold1_room1_mix5262,fold1,walk,0,,,,,,,v12kick,9103650659,v12ext,0,,,,v13,,,,
fold1_room1_mix5263,fold1,walk,0,,,,,,,v12kick,9103658578,v12ext,0,,,,v13,,,,
fold1_room1_mix5264,fold1,walk,0,,,,,,,v12kick,9103666497,v12ext,0,,,,v13,,,,
fold1_room1_mix5265,fold1,walk,0,,,,,,,v12kick,9103674416,v12ext,0,,,,v13,,,,
fold1_room1_mix5266,fold1,static,0,,,,,,,v12kick,9103682335,v12ext,0,,,,v13,,,,
fold1_room1_mix5267,fold1,walk,0,,,,,,,v12kick,9103690254,v12ext,0,,,,v13,,,,
fold1_room1_mix5268,fold1,walk,0,,,,,,,v12kick,9103698173,v12ext,0,,,,v13,,,,
fold1_room1_mix5269,fold1,static,0,,,,,,,v12kick,9103706092,v12ext,0,light,150,47.3,v13,,,,
fold1_room1_mix5270,fold1,static,0,,,,,,,v12kick,9103714011,v12ext,0,,,,v13,,,,
fold1_room1_mix5271,fold1,walk,0,,,,,,,v12kick,9103721930,v12ext,0,moderate,600,57.8,v13,,,,
fold1_room1_mix5272,fold1,static,0,,,,,,,v12kick,9103729849,v12ext,0,,,,v13,,,,
fold1_room1_mix5273,fold1,walk,0,,,,,,,v12kick,9103737768,v12ext,0,,,,v13,,,,
fold1_room1_mix5274,fold1,walk,0,,,,,,,v12kick,9103745687,v12ext,0,,,,v13,,,,
fold1_room1_mix5275,fold1,walk,0,,,,,,,v12kick,9103753606,v12ext,0,,,,v13,,,,
fold1_room1_mix5276,fold1,walk,0,,,,,,,v12kick,9103761525,v12ext,0,light,150,45.0,v13,,,,
fold1_room1_mix5277,fold1,walk,0,,,,,,,v12kick,9103769444,v12ext,0,,,,v13,,,,
fold1_room1_mix5278,fold1,static,0,,,,,,,v12kick,9103777363,v12ext,0,,,,v13,,,,
fold1_room1_mix5279,fold1,walk,0,,,,,,,v12kick,9103785282,v12ext,0,light,150,49.8,v13,,,,
fold1_room1_mix5280,fold1,walk,0,,,,,,,v12kick,9103793201,v12ext,0,,,,v13,,,,
fold1_room1_mix5281,fold1,walk,0,,,,,,,v12kick,9103801120,v12ext,0,,,,v13,,,,
fold1_room1_mix5282,fold1,walk,0,,,,,,,v12kick,9103809039,v12ext,0,,,,v13,,,,
fold1_room1_mix5283,fold1,walk,0,,,,,,,v12kick,9103816958,v12ext,0,,,,v13,,,,
fold1_room1_mix5284,fold1,walk,0,,,,,,,v12kick,9103824877,v12ext,0,,,,v13,,,,
fold1_room1_mix5285,fold1,walk,0,,,,,,,v12kick,9103832796,v12ext,0,moderate,600,51.4,v13,,,,
fold1_room1_mix5286,fold1,static,0,,,,,,,v12kick,9103840715,v12ext,0,,,,v13,,,,
fold1_room1_mix5287,fold1,walk,0,,,,,,,v12kick,9103848634,v12ext,0,light,150,48.9,v13,,,,
fold1_room1_mix5288,fold1,walk,0,,,,,,,v12kick,9103856553,v12ext,0,,,,v13,,,,
fold1_room1_mix5289,fold1,walk,0,,,,,,,v12kick,9103864472,v12ext,0,,,,v13,,,,
fold1_room1_mix5290,fold1,static,0,,,,,,,v12kick,9103872391,v12ext,0,,,,v13,,,,
fold1_room1_mix5291,fold1,walk,0,,,,,,,v12kick,9103880310,v12ext,0,,,,v13,,,,
fold1_room1_mix5292,fold1,static,0,,,,,,,v12kick,9103888229,v12ext,0,,,,v13,,,,
fold1_room1_mix5293,fold1,static,0,,,,,,,v12kick,9103896148,v12ext,0,,,,v13,,,,
fold1_room1_mix5294,fold1,walk,0,,,,,,,v12kick,9103904067,v12ext,0,,,,v13,,,,
fold1_room1_mix5295,fold1,static,0,,,,,,,v12kick,9103911986,v12ext,0,,,,v13,,,,
fold1_room1_mix5296,fold1,walk,0,,,,,,,v12kick,9103919905,v12ext,0,,,,v13,,,,
fold1_room1_mix5297,fold1,walk,0,,,,,,,v12kick,9103927824,v12ext,0,,,,v13,,,,
fold1_room1_mix5298,fold1,walk,0,,,,,,,v12kick,9103935743,v12ext,0,,,,v13,,,,
fold1_room1_mix5299,fold1,walk,0,,,,,,,v12kick,9103943662,v12ext,0,,,,v13,,,,
fold1_room1_mix5300,fold1,static,0,,,,,,,v12kick,9103951581,v12ext,0,,,,v13,,,,
fold1_room1_mix5301,fold1,walk,0,,,,,,,v12kick,9103959500,v12ext,0,,,,v13,,,,
fold1_room1_mix5302,fold1,static,0,,,,,,,v12kick,9103967419,v12ext,0,moderate,600,52.5,v13,,,,
fold1_room1_mix5303,fold1,walk,0,,,,,,,v12kick,9103975338,v12ext,0,,,,v13,,,,
fold1_room1_mix5304,fold1,walk,0,,,,,,,v12kick,9103983257,v12ext,0,,,,v13,,,,
fold1_room1_mix5305,fold1,walk,0,,,,,,,v12kick,9103991176,v12ext,0,,,,v13,,,,
fold1_room1_mix5306,fold1,walk,0,,,,,,,v12kick,9103999095,v12ext,0,,,,v13,,,,
fold1_room1_mix5307,fold1,walk,0,,,,,,,v12kick,9104007014,v12ext,0,light,150,47.9,v13,,,,
fold1_room1_mix5308,fold1,walk,0,,,,,,,v12kick,9104014933,v12ext,0,light,150,48.9,v13,,,,
fold1_room1_mix5309,fold1,walk,0,,,,,,,v12kick,9104022852,v12ext,0,,,,v13,,,,
fold1_room1_mix5310,fold1,walk,0,,,,,,,v12kick,9104030771,v12ext,0,moderate,600,57.7,v13,,,,
fold1_room1_mix5311,fold1,static,0,,,,,,,v12kick,9104038690,v12ext,0,,,,v13,,,,
fold1_room1_mix5312,fold1,walk,0,,,,,,,v12kick,9104046609,v12ext,0,,,,v13,,,,
fold1_room1_mix5313,fold1,walk,0,,,,,,,v12kick,9104054528,v12ext,0,,,,v13,,,,
fold1_room1_mix5314,fold1,walk,0,,,,,,,v12kick,9104062447,v12ext,0,,,,v13,,,,
fold1_room1_mix5315,fold1,walk,0,,,,,,,v12kick,9104070366,v12ext,0,light,150,46.0,v13,,,,
fold1_room1_mix5316,fold1,walk,0,,,,,,,v12kick,9104078285,v12ext,0,,,,v13,,,,
fold1_room1_mix5317,fold1,walk,0,,,,,,,v12kick,9104086204,v12ext,0,,,,v13,,,,
fold1_room1_mix5318,fold1,static,0,,,,,,,v12kick,9104094123,v12ext,0,,,,v13,,,,
fold1_room1_mix5319,fold1,walk,0,,,,,,,v12kick,9104102042,v12ext,0,moderate,600,53.6,v13,,,,
fold1_room1_mix5320,fold1,walk,0,,,,,,,v12kick,9104109961,v12ext,0,,,,v13,,,,
fold1_room1_mix5321,fold1,walk,0,,,,,,,v12kick,9104117880,v12ext,0,,,,v13,,,,
fold1_room1_mix5322,fold1,static,0,,,,,,,v12kick,9104125799,v12ext,0,,,,v13,,,,
fold1_room1_mix5323,fold1,static,0,,,,,,,v12kick,9104133718,v12ext,0,light,150,48.4,v13,,,,
fold1_room1_mix5324,fold1,walk,0,,,,,,,v12kick,9104141637,v12ext,0,,,,v13,,,,
fold1_room1_mix5325,fold1,static,0,,,,,,,v12kick,9104149556,v12ext,0,,,,v13,,,,
fold1_room1_mix5326,fold1,walk,0,,,,,,,v12kick,9104157475,v12ext,0,,,,v13,,,,
fold1_room1_mix5327,fold1,walk,0,,,,,,,v12kick,9104165394,v12ext,0,heavy,2500,64.4,v13,,,,
fold1_room1_mix5328,fold1,walk,0,,,,,,,v12kick,9104173313,v12ext,0,,,,v13,,,,
fold1_room1_mix5329,fold1,walk,0,,,,,,,v12kick,9104181232,v12ext,0,moderate,600,54.3,v13,,,,
fold1_room1_mix5330,fold1,walk,0,,,,,,,v12kick,9104189151,v12ext,0,,,,v13,,,,
fold1_room1_mix5331,fold1,walk,0,,,,,,,v12kick,9104197070,v12ext,0,moderate,600,56.1,v13,,,,
fold1_room1_mix5332,fold1,walk,0,,,,,,,v12kick,9104204989,v12ext,0,,,,v13,,,,
fold1_room1_mix5333,fold1,walk,0,,,,,,,v12kick,9104212908,v12ext,0,heavy,2500,62.1,v13,,,,
fold1_room1_mix5334,fold1,walk,0,,,,,,,v12kick,9104220827,v12ext,0,,,,v13,,,,
fold1_room1_mix5335,fold1,walk,0,,,,,,,v12kick,9104228746,v12ext,0,,,,v13,,,,
fold1_room1_mix5336,fold1,walk,0,,,,,,,v12kick,9104236665,v12ext,0,,,,v13,,,,
fold1_room1_mix5337,fold1,walk,0,,,,,,,v12kick,9104244584,v12ext,0,,,,v13,,,,
fold1_room1_mix5338,fold1,walk,0,,,,,,,v12kick,9104252503,v12ext,0,,,,v13,,,,
fold1_room1_mix5339,fold1,static,0,,,,,,,v12kick,9104260422,v12ext,0,,,,v13,,,,
fold1_room1_mix5340,fold1,static,0,,,,,,,v12kick,9104268341,v12ext,0,,,,v13,,,,
fold1_room1_mix5341,fold1,walk,0,,,,,,,v12kick,9104276260,v12ext,0,,,,v13,,,,
fold1_room1_mix5342,fold1,walk,0,,,,,,,v12kick,9104284179,v12ext,0,,,,v13,,,,
fold1_room1_mix5343,fold1,walk,0,,,,,,,v12kick,9104292098,v12ext,0,,,,v13,,,,
fold1_room1_mix5344,fold1,static,0,,,,,,,v12kick,9104300017,v12ext,0,,,,v13,,,,
fold1_room1_mix5345,fold1,walk,0,,,,,,,v12kick,9104307936,v12ext,0,,,,v13,,,,
fold1_room1_mix5346,fold1,walk,0,,,,,,,v12kick,9104315855,v12ext,0,,,,v13,,,,
fold1_room1_mix5347,fold1,walk,0,,,,,,,v12kick,9104323774,v12ext,0,,,,v13,,,,
fold1_room1_mix5348,fold1,walk,0,,,,,,,v12kick,9104331693,v12ext,0,,,,v13,,,,
fold1_room1_mix5349,fold1,walk,0,,,,,,,v12kick,9104339612,v12ext,0,,,,v13,,,,
fold1_room1_mix5350,fold1,static,0,,,,,,,v12kick,9104347531,v12ext,0,,,,v13,,,,
fold1_room1_mix5351,fold1,static,0,,,,,,,v12kick,9104355450,v12ext,0,,,,v13,,,,
fold1_room1_mix5352,fold1,static,0,,,,,,,v12kick,9104363369,v12ext,0,,,,v13,,,,
fold1_room1_mix5353,fold1,static,0,,,,,,,v12kick,9104371288,v12ext,0,light,150,46.6,v13,,,,
fold1_room1_mix5354,fold1,static,0,,,,,,,v12kick,9104379207,v12ext,0,moderate,600,52.2,v13,,,,
fold1_room1_mix5355,fold1,walk,0,,,,,,,v12kick,9104387126,v12ext,0,,,,v13,,,,
fold1_room1_mix5356,fold1,static,0,,,,,,,v12kick,9104395045,v12ext,0,,,,v13,,,,
fold1_room1_mix5357,fold1,static,0,,,,,,,v12kick,9104402964,v12ext,0,,,,v13,,,,
fold1_room1_mix5358,fold1,walk,0,,,,,,,v12kick,9104410883,v12ext,0,,,,v13,,,,
fold1_room1_mix5359,fold1,walk,0,,,,,,,v12kick,9104418802,v12ext,0,,,,v13,,,,
fold1_room1_mix5360,fold1,walk,0,,,,,,,v12kick,9104426721,v12ext,0,moderate,600,54.9,v13,,,,
fold1_room1_mix5361,fold1,walk,0,,,,,,,v12kick,9104434640,v12ext,0,light,150,45.4,v13,,,,
fold1_room1_mix5362,fold1,walk,0,,,,,,,v12kick,9104442559,v12ext,0,,,,v13,,,,
fold1_room1_mix5363,fold1,walk,0,,,,,,,v12kick,9104450478,v12ext,0,,,,v13,,,,
fold1_room1_mix5364,fold1,walk,0,,,,,,,v12kick,9104458397,v12ext,0,,,,v13,,,,
fold1_room1_mix5365,fold1,walk,0,,,,,,,v12kick,9104466316,v12ext,0,,,,v13,,,,
fold1_room1_mix5366,fold1,static,0,,,,,,,v12kick,9104474235,v12ext,0,light,150,48.2,v13,,,,
fold1_room1_mix5367,fold1,walk,0,,,,,,,v12kick,9104482154,v12ext,0,moderate,600,51.6,v13,,,,
fold1_room1_mix5368,fold1,walk,0,,,,,,,v12kick,9104490073,v12ext,0,,,,v13,,,,
fold1_room1_mix5369,fold1,walk,0,,,,,,,v12kick,9104497992,v12ext,0,,,,v13,,,,
fold1_room1_mix5370,fold1,walk,0,,,,,,,v12kick,9104505911,v12ext,0,,,,v13,,,,
fold1_room1_mix5371,fold1,walk,0,,,,,,,v12kick,9104513830,v12ext,0,light,150,47.2,v13,,,,
fold1_room1_mix5372,fold1,walk,0,,,,,,,v12kick,9104521749,v12ext,0,,,,v13,,,,
fold1_room1_mix5373,fold1,walk,0,,,,,,,v12kick,9104529668,v12ext,0,,,,v13,,,,
fold1_room1_mix5374,fold1,static,0,,,,,,,v12kick,9104537587,v12ext,0,,,,v13,,,,
fold1_room1_mix5375,fold1,walk,0,,,,,,,v12kick,9104545506,v12ext,0,heavy,2500,61.0,v13,,,,
fold1_room1_mix5376,fold1,walk,0,,,,,,,v12kick,9104553425,v12ext,0,,,,v13,,,,
fold1_room1_mix5377,fold1,walk,0,,,,,,,v12kick,9104561344,v12ext,0,moderate,600,52.1,v13,,,,
fold1_room1_mix5378,fold1,walk,0,,,,,,,v12kick,9104569263,v12ext,0,,,,v13,,,,
fold1_room1_mix5379,fold1,walk,0,,,,,,,v12kick,9104577182,v12ext,0,heavy,2500,67.6,v13,,,,
fold1_room1_mix5380,fold1,static,0,,,,,,,v12kick,9104585101,v12ext,0,,,,v13,,,,
fold1_room1_mix5381,fold1,walk,0,,,,,,,v12kick,9104593020,v12ext,0,,,,v13,,,,
fold1_room1_mix5382,fold1,walk,0,,,,,,,v12kick,9104600939,v12ext,0,,,,v13,,,,
fold1_room1_mix5383,fold1,walk,0,,,,,,,v12kick,9104608858,v12ext,0,,,,v13,,,,
fold1_room1_mix5384,fold1,walk,0,,,,,,,v12kick,9104616777,v12ext,0,moderate,600,50.2,v13,,,,
fold1_room1_mix5385,fold1,walk,0,,,,,,,v12kick,9104624696,v12ext,0,,,,v13,,,,
fold1_room1_mix5386,fold1,static,0,,,,,,,v12kick,9104632615,v12ext,0,heavy,2500,62.6,v13,,,,
fold1_room1_mix5387,fold1,static,0,,,,,,,v12kick,9104640534,v12ext,0,,,,v13,,,,
fold1_room1_mix5388,fold1,walk,0,,,,,,,v12kick,9104648453,v12ext,0,,,,v13,,,,
fold1_room1_mix5389,fold1,static,0,,,,,,,v12kick,9104656372,v12ext,0,,,,v13,,,,
fold1_room1_mix5390,fold1,walk,0,,,,,,,v12kick,9104664291,v12ext,0,,,,v13,,,,
fold1_room1_mix5391,fold1,walk,0,,,,,,,v12kick,9104672210,v12ext,0,,,,v13,,,,
fold1_room1_mix5392,fold1,walk,0,,,,,,,v12kick,9104680129,v12ext,0,,,,v13,,,,
fold1_room1_mix5393,fold1,static,0,,,,,,,v12kick,9104688048,v12ext,0,,,,v13,,,,
fold1_room1_mix5394,fold1,walk,0,,,,,,,v12kick,9104695967,v12ext,0,,,,v13,,,,
fold1_room1_mix5395,fold1,walk,0,,,,,,,v12kick,9104703886,v12ext,0,,,,v13,,,,
fold1_room1_mix5396,fold1,walk,0,,,,,,,v12kick,9104711805,v12ext,0,,,,v13,,,,
fold1_room1_mix5397,fold1,static,0,,,,,,,v12kick,9104719724,v12ext,0,,,,v13,,,,
fold1_room1_mix5398,fold1,static,0,,,,,,,v12kick,9104727643,v12ext,0,light,150,48.2,v13,,,,
fold1_room1_mix5399,fold1,walk,0,,,,,,,v12kick,9104735562,v12ext,0,,,,v13,,,,
fold1_room1_mix5400,fold1,walk,0,,,,,,,v12kick,9104743481,v12ext,0,light,150,49.4,v13,,,,
fold1_room1_mix5401,fold1,walk,0,,,,,,,v12kick,9104751400,v12ext,0,,,,v13,,,,
fold1_room1_mix5402,fold1,static,0,,,,,,,v12kick,9104759319,v12ext,0,,,,v13,,,,
fold1_room1_mix5403,fold1,walk,0,,,,,,,v12kick,9104767238,v12ext,0,,,,v13,,,,
fold1_room1_mix5404,fold1,walk,0,,,,,,,v12kick,9104775157,v12ext,0,,,,v13,,,,
fold1_room1_mix5405,fold1,walk,0,,,,,,,v12kick,9104783076,v12ext,0,,,,v13,,,,
fold1_room1_mix5406,fold1,static,0,,,,,,,v12kick,9104790995,v12ext,0,light,150,47.4,v13,,,,
fold1_room1_mix5407,fold1,walk,0,,,,,,,v12kick,9104798914,v12ext,0,,,,v13,,,,
fold1_room1_mix5408,fold1,static,0,,,,,,,v12kick,9104806833,v12ext,0,light,150,48.3,v13,,,,
fold1_room1_mix5409,fold1,walk,0,,,,,,,v12kick,9104814752,v12ext,0,,,,v13,,,,
fold1_room1_mix5410,fold1,walk,0,,,,,,,v12kick,9104822671,v12ext,0,,,,v13,,,,
fold1_room1_mix5411,fold1,walk,0,,,,,,,v12kick,9104830590,v12ext,0,,,,v13,,,,
fold1_room1_mix5412,fold1,walk,0,,,,,,,v12kick,9104838509,v12ext,0,,,,v13,,,,
fold1_room1_mix5413,fold1,walk,0,,,,,,,v12kick,9104846428,v12ext,0,heavy,2500,62.5,v13,,,,
fold1_room1_mix5414,fold1,walk,0,,,,,,,v12kick,9104854347,v12ext,0,,,,v13,,,,
fold1_room1_mix5415,fold1,walk,0,,,,,,,v12kick,9104862266,v12ext,0,,,,v13,,,,
fold1_room1_mix5416,fold1,walk,0,,,,,,,v12kick,9104870185,v12ext,0,,,,v13,,,,
fold1_room1_mix5417,fold1,walk,0,,,,,,,v12kick,9104878104,v12ext,0,,,,v13,,,,
fold1_room1_mix5418,fold1,static,0,,,,,,,v12kick,9104886023,v12ext,0,,,,v13,,,,
fold1_room1_mix5419,fold1,walk,0,,,,,,,v12kick,9104893942,v12ext,0,,,,v13,,,,
fold1_room1_mix5420,fold1,walk,0,,,,,,,v12kick,9104901861,v12ext,0,,,,v13,,,,
fold1_room1_mix5421,fold1,walk,0,,,,,,,v12kick,9104909780,v12ext,0,,,,v13,,,,
fold1_room1_mix5422,fold1,walk,0,,,,,,,v12kick,9104917699,v12ext,0,,,,v13,,,,
fold1_room1_mix5423,fold1,walk,0,,,,,,,v12kick,9104925618,v12ext,0,,,,v13,,,,
fold1_room1_mix5424,fold1,walk,0,,,,,,,v12kick,9104933537,v12ext,0,,,,v13,,,,
fold1_room1_mix5425,fold1,static,0,,,,,,,v12kick,9104941456,v12ext,0,,,,v13,,,,
fold1_room1_mix5426,fold1,walk,0,,,,,,,v12kick,9104949375,v12ext,0,,,,v13,,,,
fold1_room1_mix5427,fold1,walk,0,,,,,,,v12kick,9104957294,v12ext,0,,,,v13,,,,
fold1_room1_mix5428,fold1,static,0,,,,,,,v12kick,9104965213,v12ext,0,,,,v13,,,,
fold1_room1_mix5429,fold1,walk,0,,,,,,,v12kick,9104973132,v12ext,0,,,,v13,,,,
fold1_room1_mix5430,fold1,walk,0,,,,,,,v12kick,9104981051,v12ext,0,,,,v13,,,,
fold1_room1_mix5431,fold1,walk,0,,,,,,,v12kick,9104988970,v12ext,0,,,,v13,,,,
fold1_room1_mix5432,fold1,static,0,,,,,,,v12kick,9104996889,v12ext,0,,,,v13,,,,
fold1_room1_mix5433,fold1,walk,0,,,,,,,v12kick,9105004808,v12ext,0,light,150,48.3,v13,,,,
fold1_room1_mix5434,fold1,walk,0,,,,,,,v12kick,9105012727,v12ext,0,,,,v13,,,,
fold1_room1_mix5435,fold1,static,0,,,,,,,v12kick,9105020646,v12ext,0,light,150,45.2,v13,,,,
fold1_room1_mix5436,fold1,walk,0,,,,,,,v12kick,9105028565,v12ext,0,,,,v13,,,,
fold1_room1_mix5437,fold1,walk,0,,,,,,,v12kick,9105036484,v12ext,0,,,,v13,,,,
fold1_room1_mix5438,fold1,walk,0,,,,,,,v12kick,9105044403,v12ext,0,moderate,600,56.9,v13,,,,
fold1_room1_mix5439,fold1,static,0,,,,,,,v12kick,9105052322,v12ext,0,,,,v13,,,,
fold1_room1_mix5440,fold1,walk,0,,,,,,,v12kick,9105060241,v12ext,0,light,150,46.4,v13,,,,
fold1_room1_mix5441,fold1,walk,0,,,,,,,v12kick,9105068160,v12ext,0,,,,v13,,,,
fold1_room1_mix5442,fold1,static,0,,,,,,,v12kick,9105076079,v12ext,0,,,,v13,,,,
fold1_room1_mix5443,fold1,walk,0,,,,,,,v12kick,9105083998,v12ext,0,,,,v13,,,,
fold1_room1_mix5444,fold1,static,0,,,,,,,v12kick,9105091917,v12ext,0,light,150,48.2,v13,,,,
fold1_room1_mix5445,fold1,walk,0,,,,,,,v12kick,9105099836,v12ext,0,,,,v13,,,,
fold1_room1_mix5446,fold1,walk,0,,,,,,,v12kick,9105107755,v12ext,0,,,,v13,,,,
fold1_room1_mix5447,fold1,static,0,,,,,,,v12kick,9105115674,v12ext,0,,,,v13,,,,
fold1_room1_mix5448,fold1,walk,0,,,,,,,v12kick,9105123593,v12ext,0,,,,v13,,,,
fold1_room1_mix5449,fold1,static,0,,,,,,,v12kick,9105131512,v12ext,0,,,,v13,,,,
fold1_room1_mix5450,fold1,static,0,,,,,,,v12kick,9105139431,v12ext,0,,,,v13,,,,
fold1_room1_mix5451,fold1,static,0,,,,,,,v12kick,9105147350,v12ext,0,,,,v13,,,,
fold1_room1_mix5452,fold1,walk,0,,,,,,,v12kick,9105155269,v12ext,0,light,150,49.9,v13,,,,
fold1_room1_mix5453,fold1,walk,0,,,,,,,v12kick,9105163188,v12ext,0,,,,v13,,,,
fold1_room1_mix5454,fold1,walk,0,,,,,,,v12kick,9105171107,v12ext,0,,,,v13,,,,
fold1_room1_mix5455,fold1,walk,0,,,,,,,v12kick,9105179026,v12ext,0,light,150,49.8,v13,,,,
fold1_room1_mix5456,fold1,walk,0,,,,,,,v12kick,9105186945,v12ext,0,,,,v13,,,,
fold1_room1_mix5457,fold1,static,0,,,,,,,v12kick,9105194864,v12ext,0,,,,v13,,,,
fold1_room1_mix5458,fold1,static,0,,,,,,,v12kick,9105202783,v12ext,0,,,,v13,,,,
fold1_room1_mix5459,fold1,walk,0,,,,,,,v12kick,9105210702,v12ext,0,,,,v13,,,,
fold1_room1_mix5460,fold1,static,0,,,,,,,v12kick,9105218621,v12ext,0,moderate,600,55.9,v13,,,,
fold1_room1_mix5461,fold1,walk,0,,,,,,,v12kick,9105226540,v12ext,0,light,150,47.7,v13,,,,
fold1_room1_mix5462,fold1,walk,0,,,,,,,v12kick,9105234459,v12ext,0,,,,v13,,,,
fold1_room1_mix5463,fold1,walk,0,,,,,,,v12kick,9105242378,v12ext,0,,,,v13,,,,
fold1_room1_mix5464,fold1,static,0,,,,,,,v12kick,9105250297,v12ext,0,light,150,48.7,v13,,,,
fold1_room1_mix5465,fold1,static,0,,,,,,,v12kick,9105258216,v12ext,0,,,,v13,,,,
fold1_room1_mix5466,fold1,walk,0,,,,,,,v12kick,9105266135,v12ext,0,,,,v13,,,,
fold1_room1_mix5467,fold1,walk,0,,,,,,,v12kick,9105274054,v12ext,0,,,,v13,,,,
fold1_room1_mix5468,fold1,static,0,,,,,,,v12kick,9105281973,v12ext,0,,,,v13,,,,
fold1_room1_mix5469,fold1,static,0,,,,,,,v12kick,9105289892,v12ext,0,,,,v13,,,,
fold1_room1_mix5470,fold1,walk,0,,,,,,,v12kick,9105297811,v12ext,0,light,150,47.6,v13,,,,
fold1_room1_mix5471,fold1,walk,0,,,,,,,v12kick,9105305730,v12ext,0,,,,v13,,,,
fold1_room1_mix5472,fold1,walk,0,,,,,,,v12kick,9105313649,v12ext,0,,,,v13,,,,
fold1_room1_mix5473,fold1,static,0,,,,,,,v12kick,9105321568,v12ext,0,,,,v13,,,,
fold1_room1_mix5474,fold1,static,0,,,,,,,v12kick,9105329487,v12ext,0,light,150,46.5,v13,,,,
fold1_room1_mix5475,fold1,walk,0,,,,,,,v12kick,9105337406,v12ext,0,,,,v13,,,,
fold1_room1_mix5476,fold1,walk,0,,,,,,,v12kick,9105345325,v12ext,0,,,,v13,,,,
fold1_room1_mix5477,fold1,walk,0,,,,,,,v12kick,9105353244,v12ext,0,,,,v13,,,,
fold1_room1_mix5478,fold1,walk,0,,,,,,,v12kick,9105361163,v12ext,0,heavy,2500,66.8,v13,,,,
fold1_room1_mix5479,fold1,walk,0,,,,,,,v12kick,9105369082,v12ext,0,,,,v13,,,,
fold1_room1_mix5480,fold1,static,0,,,,,,,v12kick,9105377001,v12ext,0,heavy,2500,65.6,v13,,,,
fold1_room1_mix5481,fold1,static,0,,,,,,,v12kick,9105384920,v12ext,0,light,150,45.7,v13,,,,
fold1_room1_mix5482,fold1,static,0,,,,,,,v12kick,9105392839,v12ext,0,moderate,600,57.0,v13,,,,
fold1_room1_mix5483,fold1,walk,0,,,,,,,v12kick,9105400758,v12ext,0,,,,v13,,,,
fold1_room1_mix5484,fold1,walk,0,,,,,,,v12kick,9105408677,v12ext,0,,,,v13,,,,
fold1_room1_mix5485,fold1,walk,0,,,,,,,v12kick,9105416596,v12ext,0,,,,v13,,,,
fold1_room1_mix5486,fold1,walk,0,,,,,,,v12kick,9105424515,v12ext,0,,,,v13,,,,
fold1_room1_mix5487,fold1,static,0,,,,,,,v12kick,9105432434,v12ext,0,,,,v13,,,,
fold1_room1_mix5488,fold1,walk,0,,,,,,,v12kick,9105440353,v12ext,0,light,150,49.9,v13,,,,
fold1_room1_mix5489,fold1,walk,0,,,,,,,v12kick,9105448272,v12ext,0,light,150,45.4,v13,,,,
fold1_room1_mix5490,fold1,walk,0,,,,,,,v12kick,9105456191,v12ext,0,,,,v13,,,,
fold1_room1_mix5491,fold1,walk,0,,,,,,,v12kick,9105464110,v12ext,0,light,150,47.4,v13,,,,
fold1_room1_mix5492,fold1,static,0,,,,,,,v12kick,9105472029,v12ext,0,,,,v13,,,,
fold1_room1_mix5493,fold1,walk,0,,,,,,,v12kick,9105479948,v12ext,0,,,,v13,,,,
fold1_room1_mix5494,fold1,walk,0,,,,,,,v12kick,9105487867,v12ext,0,light,150,46.7,v13,,,,
fold1_room1_mix5495,fold1,static,0,,,,,,,v12kick,9105495786,v12ext,0,light,150,47.1,v13,,,,
fold1_room1_mix5496,fold1,static,0,,,,,,,v12kick,9105503705,v12ext,0,,,,v13,,,,
fold1_room1_mix5497,fold1,static,0,,,,,,,v12kick,9105511624,v12ext,0,,,,v13,,,,
fold1_room1_mix5498,fold1,walk,0,,,,,,,v12kick,9105519543,v12ext,0,,,,v13,,,,
fold1_room1_mix5499,fold1,walk,0,,,,,,,v12kick,9105527462,v12ext,0,,,,v13,,,,
fold1_room1_mix5500,fold1,walk,0,,,,,,,v12kick,9105535381,v12ext,0,,,,v13,,,,
fold1_room1_mix5501,fold1,walk,0,,,,,,,v12kick,9105543300,v12ext,0,,,,v13,,,,
fold1_room1_mix5502,fold1,static,0,,,,,,,v12kick,9105551219,v12ext,0,,,,v13,,,,
fold1_room1_mix5503,fold1,walk,0,,,,,,,v12kick,9105559138,v12ext,0,,,,v13,,,,
fold1_room1_mix5504,fold1,static,0,,,,,,,v12kick,9105567057,v12ext,0,,,,v13,,,,
fold1_room1_mix5505,fold1,walk,0,,,,,,,v12kick,9105574976,v12ext,0,,,,v13,,,,
fold1_room1_mix5506,fold1,walk,0,,,,,,,v12kick,9105582895,v12ext,0,,,,v13,,,,
fold1_room1_mix5507,fold1,static,0,,,,,,,v12kick,9105590814,v12ext,0,,,,v13,,,,
fold1_room1_mix5508,fold1,walk,0,,,,,,,v12kick,9105598733,v12ext,0,moderate,600,55.4,v13,,,,
fold1_room1_mix5509,fold1,static,0,,,,,,,v12kick,9105606652,v12ext,0,,,,v13,,,,
fold1_room1_mix5510,fold1,walk,0,,,,,,,v12kick,9105614571,v12ext,0,,,,v13,,,,
fold1_room1_mix5511,fold1,static,0,,,,,,,v12kick,9105622490,v12ext,0,,,,v13,,,,
fold1_room1_mix5512,fold1,walk,0,,,,,,,v12kick,9105630409,v12ext,0,,,,v13,,,,
