clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db,mic_z,h_copy
fold2_room1_mix10301,fold2,walk,0,,,,,critical,L,v11core,12420030751,arterial,1,,,,v16,,,,,1.499,2
fold2_room1_mix10302,fold2,walk,0,,,,,critical,R,v11core,12420030752,daily,3,,,,v16,,,,,1.723,2
fold2_room1_mix10303,fold2,walk,2,bike_bell,L,bike_bell,R,safe,L,v11core,12420030753,residential,1,moderate,600,51.9,v16,,,,,2.094,2
fold2_room1_mix10304,fold2,walk,0,,,,,safe,R,v11core,12420030754,daily,2,,,,v16,,,,,1.769,2
fold2_room1_mix10305,fold2,static,2,backup_beep,L,backup_beep,R,safe,R,v11core,12420030755,residential,1,,,,v16,,,,,1.779,2
fold2_room1_mix10306,fold2,walk,1,crossing,R,,,critical,R,v11core,12420030756,arterial,3,light,150,45.1,v16,,,,,1.805,2
fold2_room1_mix10307,fold2,walk,0,,,,,caution,R,v11core,12420030757,daily,2,moderate,600,53.4,v16,,,,,1.762,2
fold2_room1_mix10308,fold2,walk,0,,,,,na,,v11core,12420030758,residential,0,,,,v16,,,,,1.961,2
fold2_room1_mix10309,fold2,static,1,bike_bell,L,,,na,,v11core,12420030759,residential,0,,,,v16,,,,,1.948,2
fold2_room1_mix10310,fold2,walk,0,,,,,na,,v11core,12420030760,residential,0,,,,v16,,,,,1.762,2
fold2_room1_mix10311,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030761,arterial,2,,,,v16,,,,,1.867,2
fold2_room1_mix10312,fold2,walk,1,horn,R,,,na,,v11core,12420030762,daily,0,,,,v16,,,,,1.564,2
fold2_room1_mix10313,fold2,static,0,,,,,critical,L,v11core,12420030763,daily,1,,,,v16,1,1.17,11.7,-8.7,1.522,2
fold2_room1_mix10314,fold2,static,2,siren,L,bike_bell,L,caution,L,v11core,12420030764,arterial,2,,,,v16,,,,,1.425,2
fold2_room1_mix10315,fold2,walk,1,siren,L,,,safe,R,v11core,12420030765,daily,1,light,150,49.4,v16,,,,,2.006,2
fold2_room1_mix10316,fold2,walk,0,,,,,critical,L,v11core,12420030766,residential,1,,,,v16,1,0.72,9.4,-7.5,1.614,2
fold2_room1_mix10317,fold2,static,1,horn,R,,,safe,R,v11core,12420030767,arterial,2,moderate,600,56.5,v16,,,,,1.684,2
fold2_room1_mix10318,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030768,daily,1,,,,v16,,,,,2.064,2
fold2_room1_mix10319,fold2,walk,1,crossing,L,,,na,,v11core,12420030769,residential,0,,,,v16,,,,,1.418,2
fold2_room1_mix10320,fold2,walk,0,,,,,safe,R,v11core,12420030770,residential,1,,,,v16,,,,,1.776,2
fold2_room1_mix10321,fold2,static,2,horn,L,bike_bell,L,na,,v11core,12420030771,residential,0,,,,v16,,,,,1.723,2
fold2_room1_mix10322,fold2,walk,0,,,,,caution,L,v11core,12420030772,residential,1,moderate,600,54.2,v16,,,,,1.441,2
fold2_room1_mix10323,fold2,walk,0,,,,,safe,R,v11core,12420030773,daily,1,,,,v16,,,,,1.957,2
fold2_room1_mix10324,fold2,walk,0,,,,,caution,R,v11core,12420030774,residential,1,,,,v16,,,,,2.024,2
fold2_room1_mix10325,fold2,static,0,,,,,na,,v11core,12420030775,residential,0,moderate,600,54.5,v16,,,,,1.714,2
fold2_room1_mix10326,fold2,static,0,,,,,critical,L,v11core,12420030776,daily,1,,,,v16,1,0.79,5.3,-6.5,1.657,2
fold2_room1_mix10327,fold2,walk,1,siren,R,,,caution,R,v11core,12420030777,residential,2,,,,v16,,,,,1.578,2
fold2_room1_mix10328,fold2,walk,2,siren,R,siren,L,na,,v11core,12420030778,residential,0,,,,v16,,,,,1.615,2
fold2_room1_mix10329,fold2,walk,2,bike_bell,L,crossing,L,caution,R,v11core,12420030779,arterial,3,,,,v16,,,,,1.600,2
fold2_room1_mix10330,fold2,walk,0,,,,,critical,R,v11core,12420030780,daily,1,light,150,49.2,v16,,,,,1.571,2
fold2_room1_mix10331,fold2,walk,1,horn,L,,,safe,R,v11core,12420030781,arterial,3,light,150,49.4,v16,,,,,1.937,2
fold2_room1_mix10332,fold2,static,0,,,,,na,,v11core,12420030782,residential,0,,,,v16,,,,,1.772,2
fold2_room1_mix10333,fold2,walk,0,,,,,critical,L,v11core,12420030783,arterial,3,,,,v16,,,,,1.855,2
fold2_room1_mix10334,fold2,static,1,backup_beep,R,,,caution,L,v11core,12420030784,daily,1,light,150,47.0,v16,,,,,1.738,2
fold2_room1_mix10335,fold2,walk,0,,,,,caution,R,v11core,12420030785,arterial,2,,,,v16,,,,,1.935,2
fold2_room1_mix10336,fold2,walk,0,,,,,safe,L,v11core,12420030786,residential,2,,,,v16,,,,,1.831,2
fold2_room1_mix10337,fold2,walk,0,,,,,safe,R,v11core,12420030787,daily,1,,,,v16,,,,,1.650,2
fold2_room1_mix10338,fold2,walk,1,bike_bell,L,,,na,,v11core,12420030788,residential,0,,,,v16,,,,,1.901,2
fold2_room1_mix10339,fold2,static,1,horn,L,,,caution,L,v11core,12420030789,daily,1,moderate,600,53.3,v16,,,,,1.838,2
fold2_room1_mix10340,fold2,static,1,siren,L,,,critical,L,v11core,12420030790,arterial,3,,,,v16,,,,,1.425,2
fold2_room1_mix10341,fold2,walk,1,siren,L,,,critical,R,v11core,12420030791,residential,2,heavy,2500,63.9,v16,1,0.66,8.1,-6.6,1.449,2
fold2_room1_mix10342,fold2,walk,0,,,,,caution,L,v11core,12420030792,residential,1,moderate,600,57.7,v16,,,,,1.546,2
fold2_room1_mix10343,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030793,daily,2,moderate,600,51.2,v16,,,,,2.008,2
fold2_room1_mix10344,fold2,walk,2,horn,L,crossing,L,caution,L,v11core,12420030794,daily,3,,,,v16,,,,,1.831,2
fold2_room1_mix10345,fold2,static,0,,,,,na,,v11core,12420030795,residential,0,,,,v16,,,,,1.736,2
fold2_room1_mix10346,fold2,walk,0,,,,,safe,L,v11core,12420030796,daily,1,moderate,600,53.5,v16,,,,,1.547,2
fold2_room1_mix10347,fold2,static,1,crossing,R,,,caution,R,v11core,12420030797,daily,2,moderate,600,56.4,v16,,,,,1.426,2
fold2_room1_mix10348,fold2,walk,0,,,,,na,,v11core,12420030798,residential,0,light,150,48.7,v16,,,,,1.952,2
fold2_room1_mix10349,fold2,walk,1,bike_bell,L,,,critical,R,v11core,12420030799,arterial,3,,,,v16,,,,,2.042,2
fold2_room1_mix10350,fold2,walk,1,crossing,R,,,critical,L,v11core,12420030800,daily,1,,,,v16,1,0.85,6.5,-7.8,1.721,2
fold2_room1_mix10351,fold2,walk,2,bike_bell,L,crossing,R,caution,L,v11core,12420030801,daily,1,moderate,600,57.7,v16,,,,,1.517,2
fold2_room1_mix10352,fold2,static,0,,,,,na,,v11core,12420030802,residential,0,,,,v16,,,,,1.648,2
fold2_room1_mix10353,fold2,walk,0,,,,,critical,R,v11core,12420030803,daily,1,,,,v16,1,0.92,9.0,-9.0,1.690,2
fold2_room1_mix10354,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030804,daily,1,,,,v16,,,,,1.855,2
fold2_room1_mix10355,fold2,walk,2,horn,R,bike_bell,L,critical,R,v11core,12420030805,daily,1,light,150,47.0,v16,,,,,1.735,2
fold2_room1_mix10356,fold2,walk,0,,,,,caution,L,v11core,12420030806,residential,1,,,,v16,,,,,1.640,2
fold2_room1_mix10357,fold2,walk,0,,,,,critical,L,v11core,12420030807,daily,2,,,,v16,1,1.12,13.7,-7.4,1.515,2
fold2_room1_mix10358,fold2,static,0,,,,,critical,R,v11core,12420030808,daily,3,light,150,48.1,v16,1,0.98,14.6,-6.9,1.436,2
fold2_room1_mix10359,fold2,walk,1,siren,L,,,caution,R,v11core,12420030809,daily,2,,,,v16,,,,,2.001,2
fold2_room1_mix10360,fold2,walk,2,bike_bell,R,bike_bell,L,na,,v11core,12420030810,residential,0,,,,v16,,,,,1.534,2
fold2_room1_mix10361,fold2,walk,0,,,,,critical,L,v11core,12420030811,arterial,3,,,,v16,,,,,1.529,2
fold2_room1_mix10362,fold2,walk,1,bike_bell,R,,,na,,v11core,12420030812,residential,0,,,,v16,,,,,1.921,2
fold2_room1_mix10363,fold2,static,2,siren,R,crossing,R,critical,R,v11core,12420030813,daily,1,light,150,47.5,v16,1,1.17,14.9,-9.9,1.787,2
fold2_room1_mix10364,fold2,static,1,siren,L,,,safe,L,v11core,12420030814,daily,1,,,,v16,,,,,2.027,2
fold2_room1_mix10365,fold2,static,2,siren,R,horn,L,na,,v11core,12420030815,residential,0,,,,v16,,,,,1.840,2
fold2_room1_mix10366,fold2,static,0,,,,,critical,L,v11core,12420030816,residential,1,,,,v16,,,,,1.803,2
fold2_room1_mix10367,fold2,walk,2,horn,R,bike_bell,L,safe,R,v11core,12420030817,daily,1,,,,v16,,,,,1.435,2
fold2_room1_mix10368,fold2,walk,0,,,,,critical,R,v11core,12420030818,daily,1,,,,v16,,,,,1.697,2
fold2_room1_mix10369,fold2,walk,1,siren,L,,,critical,R,v11core,12420030819,daily,1,,,,v16,,,,,1.762,2
fold2_room1_mix10370,fold2,static,2,backup_beep,L,crossing,R,safe,L,v11core,12420030820,arterial,1,,,,v16,,,,,1.686,2
fold2_room1_mix10371,fold2,walk,1,siren,R,,,na,,v11core,12420030821,residential,0,,,,v16,,,,,1.533,2
fold2_room1_mix10372,fold2,static,0,,,,,na,,v11core,12420030822,residential,0,,,,v16,,,,,1.786,2
fold2_room1_mix10373,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030823,residential,1,,,,v16,,,,,1.922,2
fold2_room1_mix10374,fold2,walk,1,horn,L,,,na,,v11core,12420030824,residential,0,,,,v16,,,,,1.595,2
fold2_room1_mix10375,fold2,static,2,siren,L,crossing,L,caution,R,v11core,12420030825,daily,1,,,,v16,,,,,1.549,2
fold2_room1_mix10376,fold2,walk,1,bike_bell,R,,,caution,R,v11core,12420030826,daily,3,light,150,47.8,v16,,,,,1.789,2
fold2_room1_mix10377,fold2,walk,0,,,,,critical,L,v11core,12420030827,residential,1,,,,v16,1,1.17,13.5,-7.8,1.718,2
fold2_room1_mix10378,fold2,walk,0,,,,,safe,R,v11core,12420030828,residential,1,,,,v16,,,,,2.043,2
fold2_room1_mix10379,fold2,static,2,horn,L,crossing,R,caution,R,v11core,12420030829,daily,1,,,,v16,,,,,1.805,2
fold2_room1_mix10380,fold2,static,0,,,,,caution,L,v11core,12420030830,daily,2,,,,v16,,,,,1.983,2
fold2_room1_mix10381,fold2,walk,1,crossing,R,,,caution,R,v11core,12420030831,daily,3,,,,v16,,,,,1.731,2
fold2_room1_mix10382,fold2,walk,0,,,,,na,,v11core,12420030832,residential,0,,,,v16,,,,,1.970,2
fold2_room1_mix10383,fold2,static,1,horn,L,,,critical,L,v11core,12420030833,arterial,3,,,,v16,,,,,1.707,2
fold2_room1_mix10384,fold2,walk,0,,,,,critical,R,v11core,12420030834,residential,2,moderate,600,54.7,v16,1,0.95,7.8,-8.0,1.696,2
fold2_room1_mix10385,fold2,walk,0,,,,,caution,L,v11core,12420030835,daily,3,,,,v16,,,,,1.900,2
fold2_room1_mix10386,fold2,walk,1,backup_beep,R,,,caution,L,v11core,12420030836,residential,2,,,,v16,,,,,1.881,2
fold2_room1_mix10387,fold2,static,0,,,,,safe,R,v11core,12420030837,daily,3,,,,v16,,,,,1.704,2
fold2_room1_mix10388,fold2,walk,0,,,,,safe,L,v11core,12420030838,arterial,2,,,,v16,,,,,1.921,2
fold2_room1_mix10389,fold2,walk,1,crossing,R,,,critical,R,v11core,12420030839,daily,1,,,,v16,,,,,1.978,2
fold2_room1_mix10390,fold2,static,0,,,,,na,,v11core,12420030840,residential,0,light,150,46.8,v16,,,,,1.572,2
fold2_room1_mix10391,fold2,walk,1,bike_bell,L,,,na,,v11core,12420030841,residential,0,,,,v16,,,,,1.595,2
fold2_room1_mix10392,fold2,static,0,,,,,critical,L,v11core,12420030842,residential,1,,,,v16,1,0.62,10.7,-8.9,1.533,2
fold2_room1_mix10393,fold2,walk,0,,,,,safe,L,v11core,12420030843,arterial,2,,,,v16,,,,,1.401,2
fold2_room1_mix10394,fold2,static,0,,,,,caution,R,v11core,12420030844,daily,2,,,,v16,,,,,1.808,2
fold2_room1_mix10395,fold2,walk,1,siren,R,,,critical,L,v11core,12420030845,residential,1,,,,v16,1,0.98,5.3,-9.2,1.865,2
fold2_room1_mix10396,fold2,walk,1,backup_beep,L,,,critical,R,v11core,12420030846,residential,1,,,,v16,,,,,2.003,2
fold2_room1_mix10397,fold2,walk,1,horn,R,,,caution,R,v11core,12420030847,residential,1,,,,v16,,,,,1.879,2
fold2_room1_mix10398,fold2,walk,0,,,,,safe,R,v11core,12420030848,residential,1,light,150,49.6,v16,,,,,1.983,2
fold2_room1_mix10399,fold2,walk,0,,,,,critical,L,v11core,12420030849,residential,1,,,,v16,1,1.15,14.5,-8.1,1.750,2
fold2_room1_mix10400,fold2,walk,0,,,,,safe,R,v11core,12420030850,daily,2,,,,v16,,,,,1.530,2
fold2_room1_mix10401,fold2,walk,0,,,,,critical,L,v11core,12420030851,daily,1,moderate,600,57.1,v16,1,1.07,8.5,-8.2,1.627,2
fold2_room1_mix10402,fold2,static,1,siren,L,,,na,,v11core,12420030852,residential,0,,,,v16,,,,,1.830,2
fold2_room1_mix10403,fold2,walk,0,,,,,critical,L,v11core,12420030853,arterial,3,,,,v16,,,,,1.756,2
fold2_room1_mix10404,fold2,static,2,horn,R,bike_bell,L,caution,R,v11core,12420030854,daily,1,,,,v16,,,,,1.517,2
fold2_room1_mix10405,fold2,walk,1,bike_bell,R,,,safe,R,v11core,12420030855,daily,3,,,,v16,,,,,1.723,2
fold2_room1_mix10406,fold2,static,0,,,,,safe,L,v11core,12420030856,daily,2,,,,v16,,,,,1.480,2
fold2_room1_mix10407,fold2,walk,1,horn,R,,,critical,L,v11core,12420030857,daily,1,,,,v16,,,,,1.830,2
fold2_room1_mix10408,fold2,walk,0,,,,,caution,R,v11core,12420030858,daily,1,,,,v16,,,,,1.971,2
fold2_room1_mix10409,fold2,walk,0,,,,,safe,L,v11core,12420030859,arterial,2,,,,v16,,,,,1.887,2
fold2_room1_mix10410,fold2,walk,0,,,,,na,,v11core,12420030860,residential,0,,,,v16,,,,,2.088,2
fold2_room1_mix10411,fold2,walk,0,,,,,caution,L,v11core,12420030861,arterial,3,light,150,46.6,v16,,,,,2.097,2
fold2_room1_mix10412,fold2,walk,0,,,,,na,,v11core,12420030862,residential,0,,,,v16,,,,,1.593,2
fold2_room1_mix10413,fold2,walk,1,crossing,R,,,na,,v11core,12420030863,residential,0,,,,v16,,,,,1.867,2
fold2_room1_mix10414,fold2,walk,2,backup_beep,L,crossing,R,critical,L,v11core,12420030864,residential,2,,,,v16,1,1.04,11.7,-6.1,1.803,2
fold2_room1_mix10415,fold2,static,2,siren,L,siren,R,critical,L,v11core,12420030865,arterial,3,,,,v16,,,,,1.835,2
fold2_room1_mix10416,fold2,walk,1,horn,R,,,safe,L,v11core,12420030866,daily,1,moderate,600,57.2,v16,,,,,1.598,2
fold2_room1_mix10417,fold2,static,0,,,,,na,,v11core,12420030867,residential,0,,,,v16,,,,,1.941,2
fold2_room1_mix10418,fold2,static,0,,,,,safe,R,v11core,12420030868,daily,2,,,,v16,,,,,1.402,2
fold2_room1_mix10419,fold2,walk,0,,,,,caution,R,v11core,12420030869,residential,1,,,,v16,,,,,1.515,2
fold2_room1_mix10420,fold2,static,1,horn,L,,,critical,L,v11core,12420030870,daily,1,heavy,2500,64.9,v16,1,1.15,13.5,-8.3,1.411,2
fold2_room1_mix10421,fold2,walk,2,horn,L,bike_bell,L,safe,L,v11core,12420030871,arterial,3,,,,v16,,,,,1.979,2
fold2_room1_mix10422,fold2,walk,2,bike_bell,L,crossing,R,critical,L,v11core,12420030872,arterial,1,light,150,45.8,v16,,,,,1.432,2
fold2_room1_mix10423,fold2,walk,0,,,,,safe,R,v11core,12420030873,arterial,3,,,,v16,,,,,1.632,2
fold2_room1_mix10424,fold2,walk,1,backup_beep,L,,,caution,R,v11core,12420030874,residential,1,light,150,48.5,v16,,,,,2.033,2
fold2_room1_mix10425,fold2,walk,1,backup_beep,L,,,na,,v11core,12420030875,residential,0,,,,v16,,,,,1.673,2
fold2_room1_mix10426,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030876,daily,1,,,,v16,,,,,1.693,2
fold2_room1_mix10427,fold2,walk,2,backup_beep,L,backup_beep,R,na,,v11core,12420030877,daily,0,,,,v16,,,,,1.748,2
fold2_room1_mix10428,fold2,static,1,bike_bell,R,,,caution,L,v11core,12420030878,residential,1,,,,v16,,,,,1.695,2
fold2_room1_mix10429,fold2,walk,0,,,,,critical,L,v11core,12420030879,daily,2,,,,v16,,,,,1.612,2
fold2_room1_mix10430,fold2,walk,0,,,,,critical,R,v11core,12420030880,residential,1,,,,v16,1,0.71,15.0,-6.6,1.613,2
fold2_room1_mix10431,fold2,walk,0,,,,,caution,L,v11core,12420030881,residential,1,,,,v16,,,,,1.658,2
fold2_room1_mix10432,fold2,walk,0,,,,,critical,R,v11core,12420030882,residential,1,,,,v16,,,,,1.704,2
fold2_room1_mix10433,fold2,static,0,,,,,caution,R,v11core,12420030883,arterial,1,,,,v16,,,,,2.018,2
fold2_room1_mix10434,fold2,walk,0,,,,,caution,R,v11core,12420030884,residential,1,,,,v16,,,,,1.565,2
fold2_room1_mix10435,fold2,walk,0,,,,,caution,R,v11core,12420030885,arterial,3,,,,v16,,,,,1.542,2
fold2_room1_mix10436,fold2,walk,0,,,,,na,,v11core,12420030886,residential,0,,,,v16,,,,,1.728,2
fold2_room1_mix10437,fold2,walk,0,,,,,critical,L,v11core,12420030887,residential,1,moderate,600,55.4,v16,,,,,1.715,2
fold2_room1_mix10438,fold2,walk,0,,,,,critical,L,v11core,12420030888,daily,1,,,,v16,,,,,1.442,2
fold2_room1_mix10439,fold2,walk,0,,,,,na,,v11core,12420030889,residential,0,moderate,600,56.9,v16,,,,,1.420,2
fold2_room1_mix10440,fold2,walk,0,,,,,critical,L,v11core,12420030890,daily,1,,,,v16,1,0.70,6.7,-6.1,1.545,2
fold2_room1_mix10441,fold2,walk,1,backup_beep,L,,,safe,R,v11core,12420030891,daily,1,,,,v16,,,,,2.052,2
fold2_room1_mix10442,fold2,walk,2,bike_bell,L,bike_bell,R,caution,L,v11core,12420030892,residential,1,,,,v16,,,,,2.017,2
fold2_room1_mix10443,fold2,walk,0,,,,,caution,L,v11core,12420030893,daily,1,,,,v16,,,,,2.070,2
fold2_room1_mix10444,fold2,walk,0,,,,,caution,L,v11core,12420030894,daily,1,moderate,600,55.4,v16,,,,,1.756,2
fold2_room1_mix10445,fold2,walk,1,crossing,R,,,critical,L,v11core,12420030895,arterial,2,,,,v16,,,,,1.783,2
fold2_room1_mix10446,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030896,daily,3,,,,v16,,,,,1.732,2
fold2_room1_mix10447,fold2,walk,1,horn,R,,,caution,R,v11core,12420030897,daily,1,,,,v16,,,,,1.657,2
fold2_room1_mix10448,fold2,walk,0,,,,,safe,R,v11core,12420030898,arterial,2,light,150,45.4,v16,,,,,1.773,2
fold2_room1_mix10449,fold2,static,2,backup_beep,L,backup_beep,R,safe,R,v11core,12420030899,daily,2,,,,v16,,,,,1.671,2
fold2_room1_mix10450,fold2,walk,1,backup_beep,R,,,critical,L,v11core,12420030900,arterial,3,light,150,45.5,v16,,,,,1.504,2
fold2_room1_mix10451,fold2,walk,2,siren,L,bike_bell,L,caution,R,v11core,12420030901,residential,1,,,,v16,,,,,1.925,2
fold2_room1_mix10452,fold2,static,0,,,,,safe,L,v11core,12420030902,residential,2,,,,v16,,,,,1.416,2
fold2_room1_mix10453,fold2,walk,1,horn,R,,,safe,R,v11core,12420030903,daily,1,,,,v16,,,,,1.888,2
fold2_room1_mix10454,fold2,walk,0,,,,,safe,R,v11core,12420030904,residential,1,moderate,600,53.4,v16,,,,,1.540,2
fold2_room1_mix10455,fold2,walk,2,siren,L,siren,R,critical,L,v11core,12420030905,daily,1,light,150,48.7,v16,,,,,1.640,2
fold2_room1_mix10456,fold2,walk,0,,,,,safe,L,v11core,12420030906,daily,1,,,,v16,,,,,1.522,2
fold2_room1_mix10457,fold2,walk,0,,,,,caution,L,v11core,12420030907,residential,1,,,,v16,,,,,1.778,2
fold2_room1_mix10458,fold2,static,0,,,,,safe,L,v11core,12420030908,residential,1,light,150,45.8,v16,,,,,1.585,2
fold2_room1_mix10459,fold2,walk,1,siren,R,,,critical,R,v11core,12420030909,daily,1,heavy,2500,61.4,v16,,,,,1.528,2
fold2_room1_mix10460,fold2,walk,1,bike_bell,L,,,safe,L,v11core,12420030910,daily,1,,,,v16,,,,,2.097,2
fold2_room1_mix10461,fold2,walk,2,horn,R,backup_beep,L,safe,R,v11core,12420030911,residential,1,,,,v16,,,,,1.430,2
fold2_room1_mix10462,fold2,static,2,backup_beep,R,crossing,R,caution,R,v11core,12420030912,daily,1,,,,v16,,,,,1.889,2
fold2_room1_mix10463,fold2,walk,1,backup_beep,R,,,safe,R,v11core,12420030913,residential,1,light,150,48.8,v16,,,,,1.539,2
fold2_room1_mix10464,fold2,walk,1,horn,L,,,caution,L,v11core,12420030914,daily,1,,,,v16,,,,,1.483,2
fold2_room1_mix10465,fold2,walk,1,crossing,L,,,na,,v11core,12420030915,residential,0,,,,v16,,,,,1.861,2
fold2_room1_mix10466,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030916,daily,1,,,,v16,,,,,1.864,2
fold2_room1_mix10467,fold2,walk,1,bike_bell,L,,,caution,L,v11core,12420030917,daily,1,,,,v16,,,,,2.095,2
fold2_room1_mix10468,fold2,walk,0,,,,,critical,L,v11core,12420030918,residential,1,,,,v16,1,0.72,6.6,-7.9,1.557,2
fold2_room1_mix10469,fold2,walk,1,bike_bell,R,,,critical,R,v11core,12420030919,daily,3,heavy,2500,67.7,v16,1,1.05,7.6,-7.0,1.660,2
fold2_room1_mix10470,fold2,static,1,horn,L,,,caution,L,v11core,12420030920,daily,2,,,,v16,,,,,1.956,2
fold2_room1_mix10471,fold2,static,0,,,,,critical,R,v11core,12420030921,daily,3,,,,v16,1,0.92,10.0,-6.6,1.598,2
fold2_room1_mix10472,fold2,walk,0,,,,,safe,R,v11core,12420030922,daily,1,heavy,2500,64.9,v16,,,,,1.776,2
fold2_room1_mix10473,fold2,static,0,,,,,caution,R,v11core,12420030923,arterial,3,,,,v16,,,,,1.919,2
fold2_room1_mix10474,fold2,walk,1,backup_beep,R,,,caution,R,v11core,12420030924,daily,1,heavy,2500,65.5,v16,,,,,1.595,2
fold2_room1_mix10475,fold2,walk,2,horn,L,backup_beep,L,na,,v11core,12420030925,residential,0,,,,v16,,,,,1.642,2
fold2_room1_mix10476,fold2,walk,1,bike_bell,L,,,critical,L,v11core,12420030926,residential,1,,,,v16,1,1.14,8.5,-6.2,2.026,2
fold2_room1_mix10477,fold2,walk,0,,,,,caution,L,v11core,12420030927,residential,1,,,,v16,,,,,2.016,2
fold2_room1_mix10478,fold2,walk,2,siren,L,bike_bell,R,na,,v11core,12420030928,residential,0,,,,v16,,,,,1.426,2
fold2_room1_mix10479,fold2,static,0,,,,,safe,R,v11core,12420030929,daily,1,,,,v16,,,,,1.778,2
fold2_room1_mix10480,fold2,walk,0,,,,,caution,R,v11core,12420030930,arterial,2,,,,v16,,,,,1.599,2
fold2_room1_mix10481,fold2,static,0,,,,,safe,R,v11core,12420030931,residential,1,light,150,47.5,v16,,,,,1.606,2
fold2_room1_mix10482,fold2,static,0,,,,,caution,L,v11core,12420030932,arterial,3,heavy,2500,65.2,v16,,,,,1.704,2
fold2_room1_mix10483,fold2,static,0,,,,,caution,L,v11core,12420030933,arterial,3,,,,v16,,,,,1.771,2
fold2_room1_mix10484,fold2,walk,1,crossing,R,,,caution,R,v11core,12420030934,daily,1,,,,v16,,,,,1.855,2
fold2_room1_mix10485,fold2,walk,0,,,,,na,,v11core,12420030935,daily,0,light,150,48.7,v16,,,,,1.708,2
fold2_room1_mix10486,fold2,walk,1,bike_bell,R,,,safe,R,v11core,12420030936,daily,3,,,,v16,,,,,1.749,2
fold2_room1_mix10487,fold2,static,0,,,,,safe,R,v11core,12420030937,daily,1,,,,v16,,,,,1.506,2
fold2_room1_mix10488,fold2,walk,2,backup_beep,R,bike_bell,R,caution,R,v11core,12420030938,arterial,3,,,,v16,,,,,2.011,2
fold2_room1_mix10489,fold2,walk,0,,,,,na,,v11core,12420030939,residential,0,,,,v16,,,,,1.435,2
fold2_room1_mix10490,fold2,static,1,backup_beep,L,,,safe,R,v11core,12420030940,residential,2,,,,v16,,,,,1.421,2
fold2_room1_mix10491,fold2,walk,0,,,,,critical,L,v11core,12420030941,daily,1,,,,v16,1,0.82,11.0,-7.1,1.689,2
fold2_room1_mix10492,fold2,walk,2,backup_beep,R,backup_beep,L,safe,L,v11core,12420030942,daily,1,heavy,2500,62.6,v16,,,,,1.840,2
fold2_room1_mix10493,fold2,static,0,,,,,caution,L,v11core,12420030943,residential,2,,,,v16,,,,,1.557,2
fold2_room1_mix10494,fold2,walk,2,horn,R,backup_beep,R,safe,L,v11core,12420030944,daily,1,,,,v16,,,,,1.942,2
fold2_room1_mix10495,fold2,static,0,,,,,critical,L,v11core,12420030945,arterial,2,light,150,48.4,v16,,,,,1.814,2
fold2_room1_mix10496,fold2,walk,1,bike_bell,R,,,safe,L,v11core,12420030946,daily,2,moderate,600,53.3,v16,,,,,1.926,2
fold2_room1_mix10497,fold2,walk,0,,,,,safe,R,v11core,12420030947,daily,1,,,,v16,,,,,1.492,2
fold2_room1_mix10498,fold2,static,1,siren,L,,,na,,v11core,12420030948,daily,0,heavy,2500,66.8,v16,,,,,1.988,2
fold2_room1_mix10499,fold2,static,0,,,,,safe,R,v11core,12420030949,arterial,3,,,,v16,,,,,1.702,2
fold2_room1_mix10500,fold2,static,0,,,,,critical,R,v11core,12420030950,residential,1,,,,v16,,,,,1.595,2
fold2_room1_mix10501,fold2,walk,0,,,,,na,,v11core,12420030951,residential,0,,,,v16,,,,,1.587,2
fold2_room1_mix10502,fold2,static,1,crossing,L,,,caution,L,v11core,12420030952,daily,1,light,150,45.4,v16,,,,,1.644,2
fold2_room1_mix10503,fold2,walk,0,,,,,na,,v11core,12420030953,residential,0,,,,v16,,,,,1.628,2
fold2_room1_mix10504,fold2,walk,0,,,,,caution,R,v11core,12420030954,daily,2,,,,v16,,,,,1.472,2
fold2_room1_mix10505,fold2,walk,0,,,,,na,,v11core,12420030955,daily,0,,,,v16,,,,,1.816,2
fold2_room1_mix10506,fold2,walk,1,backup_beep,R,,,critical,R,v11core,12420030956,daily,2,light,150,48.5,v16,1,1.02,8.2,-6.9,1.579,2
fold2_room1_mix10507,fold2,static,1,backup_beep,L,,,caution,L,v11core,12420030957,daily,1,,,,v16,,,,,1.458,2
fold2_room1_mix10508,fold2,walk,0,,,,,critical,L,v11core,12420030958,arterial,1,,,,v16,,,,,1.419,2
